order_id,customer_id,timestamp,order_amount,product_category,payment_method,customer_age_days,previous_orders,previous_returns,customer_return_rate,orders_last_7_days,orders_last_30_days,returns_last_7_days,returns_last_30_days,average_order_value,discount_percentage,delivery_days,return_days_after_delivery,address_change_count,payment_failures,previous_chargebacks,is_first_order,is_high_value_order,is_abusive_return
ORD_100915_38266,CUST_009227,2025-11-16 09:11:19,79.22,Beauty,Credit Card,767,15,1,0.0667,0,1,0,0,67.84,66.5,5,5,0,1,0,0,0,0
ORD_511642_17085,CUST_004120,2025-11-16 09:15:55,30.77,Clothing,Credit Card,737,22,11,0.5,0,4,0,2,23.5,1.5,3,0,0,3,0,0,0,1
ORD_981101_104055,CUST_024998,2025-11-16 09:20:28,73.4,Electronics,Credit Card,916,17,8,0.4706,0,0,0,0,82.56,26.1,4,1,0,1,0,0,0,0
ORD_125897_77871,CUST_018709,2025-11-16 09:21:47,76.24,Clothing,Debit Card,786,18,3,0.1667,0,0,0,0,64.05,11.4,3,1,2,2,0,0,0,0
ORD_755490_87759,CUST_021033,2025-11-16 09:27:05,14.09,Home,COD,364,21,4,0.1905,0,1,0,0,28.78,35.6,5,4,0,0,0,0,0,1
ORD_740525_60931,CUST_014728,2025-11-16 09:29:10,26.85,Clothing,Credit Card,662,27,2,0.0741,1,5,0,0,32.77,46.8,3,10,1,3,0,0,0,1
ORD_684538_55132,CUST_013333,2025-11-16 09:30:18,112.42,Beauty,UPI,413,11,1,0.0909,0,0,0,0,111.63,5.6,4,1,0,0,0,0,0,0
ORD_786388_51388,CUST_012394,2025-11-16 09:30:29,110.72,Electronics,UPI,1032,17,7,0.4118,0,1,0,0,150.56,3.5,5,2,1,2,0,0,0,1
ORD_477485_64335,CUST_015504,2025-11-16 09:33:25,34.38,Home,UPI,1025,22,8,0.3636,0,0,0,0,52.39,10.1,4,0,0,0,0,0,0,0
ORD_500760_95582,CUST_022912,2025-11-16 09:35:57,157.6,Clothing,Credit Card,626,23,3,0.1304,1,2,0,0,157.96,10.1,3,8,0,1,0,0,1,1
ORD_199617_75928,CUST_018240,2025-11-16 09:38:41,46.84,Clothing,Credit Card,724,19,4,0.2105,1,2,0,0,50.8,24.3,4,1,0,1,0,0,0,1
ORD_291216_61018,CUST_014745,2025-11-16 09:39:22,59.74,Beauty,Credit Card,933,25,18,0.72,1,6,1,4,81.22,69.3,6,10,0,3,0,0,0,1
ORD_137668_96617,CUST_023173,2025-11-16 09:39:30,76.48,Beauty,Debit Card,548,17,6,0.3529,0,1,0,0,71.7,18.7,4,2,0,0,0,0,0,1
ORD_722780_3668,CUST_000874,2025-11-16 09:40:32,53.79,Beauty,UPI,1169,26,9,0.3462,1,3,0,1,54.98,36.1,3,0,0,1,0,0,0,1
ORD_664437_42317,CUST_010214,2025-11-16 09:48:11,546.33,Books,COD,1029,12,0,0.0,0,2,0,0,350.5,26.0,4,0,3,0,0,0,1,1
ORD_977829_16367,CUST_003942,2025-11-16 09:48:46,32.28,Clothing,UPI,494,25,7,0.28,0,2,0,0,30.99,28.3,7,30,1,0,2,0,0,1
ORD_131035_93272,CUST_022369,2025-11-16 09:54:59,76.86,Clothing,Debit Card,728,14,4,0.2857,0,1,0,1,64.7,61.4,4,3,2,0,0,0,0,1
ORD_722618_17734,CUST_004245,2025-11-16 09:57:09,102.65,Clothing,COD,584,21,3,0.1429,0,1,0,0,166.81,21.0,5,6,3,4,0,0,0,1
ORD_384373_80767,CUST_019378,2025-11-16 10:01:13,98.01,Clothing,Credit Card,1105,17,4,0.2353,1,2,1,1,187.69,32.9,4,2,1,0,0,0,0,1
ORD_606448_56724,CUST_013720,2025-11-16 10:01:48,128.33,Clothing,Credit Card,732,12,5,0.4167,0,2,0,1,135.89,3.9,3,1,1,0,0,0,0,1
ORD_341390_25879,CUST_006211,2025-11-16 10:03:14,121.59,Clothing,Debit Card,1194,22,4,0.1818,1,2,0,1,111.55,30.9,4,13,1,0,0,0,0,1
ORD_125202_88506,CUST_021193,2025-11-16 10:03:50,123.18,Clothing,Credit Card,848,16,6,0.375,2,4,0,1,171.82,32.3,7,1,0,1,0,0,0,1
ORD_187064_24692,CUST_005947,2025-11-16 10:26:09,121.96,Home,UPI,906,21,9,0.4286,1,5,1,4,136.67,24.3,5,5,6,0,0,0,0,1
ORD_990289_44498,CUST_010754,2025-11-16 10:26:43,52.5,Clothing,UPI,1294,19,3,0.1579,0,2,0,0,49.03,1.2,4,10,0,0,0,0,0,0
ORD_266591_97113,CUST_023311,2025-11-16 10:34:39,332.81,Beauty,Debit Card,1049,13,7,0.5385,0,2,0,1,252.09,29.7,6,2,0,2,0,0,1,1
ORD_718740_21899,CUST_005248,2025-11-16 10:36:39,64.53,Beauty,Netbanking,911,26,7,0.2692,0,0,0,0,61.66,25.7,6,5,7,0,1,0,0,1
ORD_510292_74561,CUST_017931,2025-11-16 10:40:57,63.5,Clothing,Credit Card,989,10,5,0.5,1,1,1,1,60.87,27.7,5,26,0,0,0,0,0,0
ORD_469822_61752,CUST_014920,2025-11-16 10:43:00,77.62,Books,Debit Card,477,24,4,0.1667,0,3,0,1,66.28,31.6,3,6,0,3,0,0,0,1
ORD_595677_20293,CUST_004874,2025-11-16 10:47:21,125.18,Clothing,Credit Card,1202,12,2,0.1667,1,2,0,0,157.57,64.8,5,6,0,0,0,0,0,0
ORD_476316_37010,CUST_008897,2025-11-16 10:55:30,52.93,Clothing,Debit Card,719,21,9,0.4286,1,6,0,2,57.17,12.2,6,19,0,0,0,0,0,0
ORD_108811_58065,CUST_014050,2025-11-16 11:00:20,284.08,Home,Debit Card,923,13,3,0.2308,1,3,0,0,238.18,8.4,5,2,0,0,0,0,1,1
ORD_433271_68955,CUST_016610,2025-11-16 11:06:57,176.88,Clothing,UPI,969,15,1,0.0667,0,1,0,0,132.62,12.6,3,4,1,1,0,0,1,1
ORD_956307_44405,CUST_010728,2025-11-16 11:08:53,116.67,Clothing,Debit Card,1114,21,3,0.1429,0,2,0,1,84.53,10.2,4,6,6,0,0,0,0,1
ORD_491522_37120,CUST_008927,2025-11-16 11:30:01,201.29,Clothing,Credit Card,877,20,4,0.2,0,0,0,0,147.2,0.3,2,7,0,3,0,0,1,1
ORD_444193_2741,CUST_000660,2025-11-16 11:31:28,32.45,Home,Credit Card,425,14,1,0.0714,0,0,0,0,40.52,22.0,4,4,1,0,0,0,0,1
ORD_707599_79494,CUST_019086,2025-11-16 11:37:01,45.9,Beauty,Credit Card,1142,25,2,0.08,0,1,0,0,120.28,25.0,7,7,1,0,0,0,0,1
ORD_216669_101621,CUST_024398,2025-11-16 11:37:11,19.43,Beauty,Credit Card,725,12,6,0.5,0,0,0,0,42.4,21.2,2,13,2,1,0,0,0,1
ORD_395386_64805,CUST_015596,2025-11-16 11:43:06,89.22,Electronics,UPI,428,26,5,0.1923,0,2,0,0,70.62,13.8,1,18,0,1,0,0,0,0
ORD_629245_3651,CUST_000871,2025-11-16 12:08:26,48.76,Clothing,Debit Card,852,22,7,0.3182,0,1,0,1,61.73,20.3,7,0,1,1,0,0,0,1
ORD_800306_97095,CUST_023308,2025-11-16 12:12:02,15.12,Home,Debit Card,935,21,6,0.2857,0,1,0,0,22.06,61.5,1,5,0,0,0,0,0,0
ORD_308125_96401,CUST_023116,2025-11-16 12:14:18,26.28,Clothing,Credit Card,1106,20,7,0.35,0,1,0,0,31.03,22.7,3,3,0,0,1,0,0,1
ORD_983120_20772,CUST_004997,2025-11-16 12:14:50,178.17,Clothing,Credit Card,1227,24,13,0.5417,0,1,0,0,156.27,1.5,4,6,0,2,0,0,1,1
ORD_246351_23274,CUST_005583,2025-11-16 12:17:36,34.48,Beauty,Debit Card,1125,25,2,0.08,1,5,0,1,59.38,17.8,3,0,4,0,0,0,0,0
ORD_229300_102442,CUST_024600,2025-11-16 12:22:26,68.32,Clothing,UPI,1309,17,4,0.2353,0,1,0,0,77.36,27.7,7,23,0,1,0,0,0,0
ORD_164529_18904,CUST_004516,2025-11-16 12:25:40,50.51,Home,Credit Card,465,22,9,0.4091,0,0,0,0,43.28,17.5,2,7,2,9,0,0,0,1
ORD_262161_91574,CUST_021948,2025-11-16 12:27:04,29.76,Clothing,UPI,841,19,6,0.3158,1,1,1,1,30.14,2.5,3,2,0,0,0,0,0,0
ORD_767145_41318,CUST_009988,2025-11-16 12:30:11,28.18,Electronics,UPI,423,16,3,0.1875,0,4,0,0,27.89,23.8,1,5,1,0,0,0,0,0
ORD_557051_83882,CUST_020128,2025-11-16 12:31:54,27.34,Home,Debit Card,572,16,2,0.125,1,1,0,0,38.38,6.9,4,7,0,0,0,0,0,0
ORD_611446_52636,CUST_012705,2025-11-16 12:35:15,38.76,Electronics,COD,661,17,4,0.2353,0,1,0,0,53.67,33.2,4,7,7,1,0,0,0,1
ORD_577065_65301,CUST_015715,2025-11-16 12:46:42,120.41,Clothing,UPI,372,25,6,0.24,0,1,0,0,105.43,23.8,6,11,0,5,0,0,0,1
ORD_581994_55174,CUST_013343,2025-11-16 12:49:40,54.05,Beauty,Credit Card,779,26,8,0.3077,0,0,0,0,78.17,3.2,10,3,2,0,0,0,0,1
ORD_969962_73629,CUST_017692,2025-11-16 12:49:51,34.53,Electronics,Netbanking,1249,17,4,0.2353,0,1,0,0,26.18,7.0,3,30,0,1,0,0,0,1
ORD_333220_3540,CUST_000847,2025-11-16 12:57:36,163.01,Clothing,Debit Card,455,21,3,0.1429,0,2,0,0,131.53,27.2,7,16,7,0,0,0,1,1
ORD_398394_15068,CUST_003624,2025-11-16 13:20:26,178.46,Beauty,Debit Card,779,14,2,0.1429,0,0,0,0,272.57,22.6,4,0,1,2,0,0,1,1
ORD_648625_77811,CUST_018694,2025-11-16 13:25:00,578.21,Home,Netbanking,1168,25,4,0.16,0,2,0,0,511.87,54.4,9,5,0,4,0,0,1,1
ORD_416912_28322,CUST_006791,2025-11-16 13:36:59,159.33,Home,Debit Card,555,20,4,0.2,0,1,0,0,219.6,12.2,4,4,2,2,0,0,1,0
ORD_528933_73645,CUST_017696,2025-11-16 13:39:07,100.05,Home,Credit Card,592,14,4,0.2857,0,0,0,0,67.59,23.0,6,4,3,6,0,0,0,1
ORD_975432_87628,CUST_021002,2025-11-16 13:39:31,173.59,Beauty,UPI,796,24,5,0.2083,1,3,0,1,232.41,19.2,4,0,0,5,0,0,1,1
ORD_850389_49534,CUST_011965,2025-11-16 13:42:47,58.59,Home,UPI,1215,22,4,0.1818,0,1,0,0,111.38,51.1,2,2,0,0,0,0,0,1
ORD_212449_83681,CUST_020078,2025-11-16 13:44:32,47.9,Clothing,COD,741,17,8,0.4706,0,1,0,1,40.86,16.9,6,0,1,0,0,0,0,1
ORD_491764_43184,CUST_010428,2025-11-16 13:55:51,109.52,Home,UPI,413,18,3,0.1667,0,1,0,0,142.86,27.8,5,0,0,2,0,0,0,0
ORD_670151_41951,CUST_010140,2025-11-16 14:01:29,43.34,Home,Netbanking,877,20,10,0.5,0,2,0,0,42.08,25.6,3,2,0,1,0,0,0,1
ORD_281448_22055,CUST_005293,2025-11-16 14:19:10,31.58,Clothing,Credit Card,543,20,11,0.55,0,3,0,2,49.77,20.0,2,0,4,1,0,0,0,1
ORD_639610_45737,CUST_011064,2025-11-16 14:29:34,85.48,Home,UPI,868,12,2,0.1667,0,2,0,2,74.97,4.6,2,0,4,0,0,0,0,1
ORD_366163_32663,CUST_007847,2025-11-16 14:30:10,84.05,Electronics,Credit Card,769,19,0,0.0,0,1,0,0,97.87,14.5,7,4,0,2,0,0,0,1
ORD_220968_83273,CUST_019985,2025-11-16 14:32:46,218.29,Clothing,Credit Card,1065,10,4,0.4,0,1,0,1,255.63,4.1,9,2,0,1,0,0,1,1
ORD_373655_96755,CUST_023217,2025-11-16 14:41:36,146.2,Books,Credit Card,1179,10,0,0.0,0,0,0,0,182.36,26.3,5,6,0,0,0,0,0,0
ORD_829717_26233,CUST_006295,2025-11-16 14:59:38,54.94,Clothing,UPI,921,22,0,0.0,0,1,0,0,83.88,10.4,2,7,6,1,0,0,0,1
ORD_257394_66858,CUST_016081,2025-11-16 15:05:58,78.26,Beauty,Credit Card,497,15,0,0.0,1,1,0,0,96.88,42.6,7,2,0,1,0,0,0,1
ORD_836993_70285,CUST_016906,2025-11-16 15:11:04,44.56,Beauty,UPI,1245,13,3,0.2308,0,0,0,0,77.24,13.2,2,0,1,0,0,0,0,0
ORD_269972_57240,CUST_013835,2025-11-16 15:11:21,48.74,Home,Netbanking,778,11,2,0.1818,0,3,0,1,34.57,7.1,4,1,0,1,0,0,0,0
ORD_169069_85609,CUST_020534,2025-11-16 15:12:48,69.73,Clothing,Credit Card,555,19,3,0.1579,1,1,0,0,48.3,62.9,2,0,1,2,4,0,0,1
ORD_644074_56083,CUST_013568,2025-11-16 15:13:44,44.27,Home,Credit Card,843,18,3,0.1667,0,1,0,1,36.7,26.7,1,0,1,0,0,0,0,1
ORD_383107_60725,CUST_014678,2025-11-16 15:16:04,26.19,Electronics,UPI,690,21,7,0.3333,0,3,0,0,21.67,1.4,3,5,0,0,0,0,0,1
ORD_944149_26579,CUST_006391,2025-11-16 15:17:44,28.07,Home,Credit Card,1135,15,4,0.2667,0,1,0,1,27.89,7.7,6,8,2,1,0,0,0,1
ORD_787634_85508,CUST_020511,2025-11-16 15:17:50,37.18,Electronics,UPI,418,20,8,0.4,1,4,0,3,29.3,1.6,4,3,1,1,0,0,0,1
ORD_590877_22521,CUST_005406,2025-11-16 15:24:42,16.89,Electronics,COD,939,22,4,0.1818,1,2,0,1,30.58,37.5,4,11,1,1,0,0,0,1
ORD_144724_90182,CUST_021613,2025-11-16 15:27:49,56.62,Home,Credit Card,689,20,8,0.4,0,1,0,0,52.61,1.7,1,4,2,0,0,0,0,1
ORD_390089_85178,CUST_020446,2025-11-16 15:44:36,92.9,Clothing,Credit Card,1264,18,9,0.5,0,2,0,0,92.71,6.9,3,0,0,4,0,0,0,1
ORD_532773_63417,CUST_015299,2025-11-16 15:45:45,79.5,Books,Debit Card,1149,17,4,0.2353,0,1,0,0,71.0,7.2,3,15,2,1,0,0,0,1
ORD_182268_38467,CUST_009271,2025-11-16 15:48:02,79.36,Electronics,Credit Card,1233,19,4,0.2105,0,4,0,2,180.32,24.9,1,13,0,2,0,0,0,1
ORD_628104_29360,CUST_007034,2025-11-16 15:54:56,87.88,Home,Credit Card,1114,21,9,0.4286,0,3,0,3,117.18,41.7,2,8,5,0,0,0,0,1
ORD_600371_79771,CUST_019151,2025-11-16 15:56:53,60.18,Beauty,Debit Card,486,9,2,0.2222,0,1,0,0,78.14,20.7,5,8,0,0,0,0,0,0
ORD_607562_47765,CUST_011537,2025-11-16 15:57:50,219.36,Beauty,Debit Card,933,18,3,0.1667,0,4,0,1,143.7,41.1,3,3,0,2,0,0,1,1
ORD_795426_71093,CUST_017093,2025-11-16 15:59:29,72.61,Clothing,Debit Card,744,16,6,0.375,1,3,0,1,79.25,19.1,1,0,0,2,0,0,0,1
ORD_136409_8564,CUST_002029,2025-11-16 16:00:37,66.42,Clothing,UPI,453,19,7,0.3684,1,4,0,0,55.11,10.5,3,6,4,3,0,0,0,1
ORD_267497_73740,CUST_017715,2025-11-16 16:08:18,155.34,Beauty,Debit Card,702,20,15,0.75,0,2,0,2,270.67,18.7,5,1,0,3,0,0,1,1
ORD_508789_3422,CUST_000817,2025-11-16 16:12:12,256.99,Books,Credit Card,645,18,5,0.2778,0,0,0,0,200.39,27.4,2,6,0,2,0,0,1,1
ORD_652249_51012,CUST_012303,2025-11-16 16:15:10,29.87,Clothing,Debit Card,1076,18,3,0.1667,0,3,0,1,30.1,12.9,4,2,1,0,0,0,0,0
ORD_485712_100237,CUST_024061,2025-11-16 16:20:53,87.9,Home,UPI,579,17,4,0.2353,0,1,0,1,142.15,19.3,7,1,0,0,0,0,0,1
ORD_975814_19197,CUST_004577,2025-11-16 16:22:29,68.64,Electronics,UPI,667,16,4,0.25,0,0,0,0,57.84,19.1,5,5,0,0,0,0,0,1
ORD_660869_69741,CUST_016779,2025-11-16 16:23:37,107.12,Electronics,COD,396,21,7,0.3333,0,2,0,0,97.53,17.9,3,11,0,0,0,0,0,1
ORD_414373_89546,CUST_021449,2025-11-16 16:36:07,104.13,Clothing,Credit Card,887,15,5,0.3333,2,2,0,0,155.15,49.8,5,4,1,0,0,0,0,1
ORD_961156_58265,CUST_014094,2025-11-16 16:39:59,90.83,Clothing,Debit Card,382,19,4,0.2105,1,1,1,1,94.2,15.6,2,8,1,0,0,0,0,1
ORD_256570_4764,CUST_001151,2025-11-16 16:41:59,93.76,Books,Debit Card,951,19,2,0.1053,1,1,0,0,76.68,21.6,6,0,0,0,1,0,0,0
ORD_960260_94334,CUST_022619,2025-11-16 16:45:39,119.46,Clothing,Credit Card,1064,17,1,0.0588,1,2,0,0,97.24,17.6,5,0,2,3,0,0,0,1
ORD_286822_7478,CUST_001780,2025-11-16 16:54:05,58.62,Clothing,Debit Card,1148,20,10,0.5,1,3,1,1,74.84,10.5,2,23,1,0,0,0,0,0
ORD_410053_28057,CUST_006723,2025-11-16 16:57:06,106.83,Clothing,UPI,687,16,8,0.5,1,2,1,1,165.12,23.1,3,14,3,0,0,0,0,1
ORD_628684_75648,CUST_018174,2025-11-16 17:06:14,29.15,Clothing,Netbanking,606,13,2,0.1538,0,1,0,0,34.63,33.5,4,13,3,1,0,0,0,1
ORD_509697_65377,CUST_015732,2025-11-16 17:14:47,34.15,Clothing,Credit Card,1163,19,4,0.2105,0,3,0,1,39.36,23.1,5,4,0,1,0,0,0,1
ORD_643304_85656,CUST_020545,2025-11-16 17:26:25,65.9,Clothing,COD,389,25,7,0.28,2,7,0,0,71.23,70.0,5,10,0,2,0,0,0,1
ORD_382585_101563,CUST_024384,2025-11-16 17:30:02,71.25,Home,Credit Card,910,15,3,0.2,1,3,0,0,90.47,41.0,4,15,4,1,0,0,0,1
ORD_781131_9732,CUST_002311,2025-11-16 17:31:35,48.35,Books,Credit Card,976,16,6,0.375,0,1,0,0,56.81,29.6,3,0,2,0,0,0,0,0
ORD_802820_65397,CUST_015735,2025-11-16 17:31:49,100.56,Clothing,Credit Card,959,16,12,0.75,0,0,0,0,152.87,16.4,2,2,3,5,0,0,0,1
ORD_523168_27147,CUST_006523,2025-11-16 17:34:25,60.01,Electronics,Credit Card,1179,19,0,0.0,1,3,0,0,45.54,27.2,4,8,5,3,0,0,0,1
ORD_198317_60653,CUST_014662,2025-11-16 17:34:30,20.35,Clothing,Debit Card,492,15,4,0.2667,0,0,0,0,23.85,30.7,3,2,0,5,0,0,0,1
ORD_540984_94864,CUST_022743,2025-11-16 17:35:19,266.04,Books,Debit Card,1310,23,6,0.2609,0,1,0,0,318.97,14.6,2,3,4,3,0,0,1,1
ORD_171293_95445,CUST_022884,2025-11-16 17:42:54,191.17,Beauty,UPI,1170,20,1,0.05,0,1,0,0,197.44,36.3,3,16,1,0,0,0,1,0
ORD_555675_3065,CUST_000738,2025-11-16 17:57:02,67.98,Beauty,UPI,693,18,7,0.3889,0,2,0,1,73.13,20.4,5,8,0,1,0,0,0,0
ORD_572003_69514,CUST_016736,2025-11-16 17:57:42,83.69,Home,UPI,712,19,7,0.3684,0,1,0,1,75.09,13.0,5,11,1,1,0,0,0,1
ORD_994807_77411,CUST_018598,2025-11-16 18:00:54,176.57,Electronics,UPI,494,15,7,0.4667,1,2,0,0,195.95,10.3,6,2,2,2,0,0,1,1
ORD_135826_72804,CUST_017481,2025-11-16 18:01:30,93.51,Clothing,UPI,1061,24,7,0.2917,0,1,0,1,145.56,29.7,2,2,3,0,0,0,0,1
ORD_988408_81881,CUST_019645,2025-11-16 18:07:04,36.4,Clothing,COD,1277,16,1,0.0625,0,1,0,0,54.2,7.2,4,10,0,1,0,0,0,0
ORD_713378_37425,CUST_009003,2025-11-16 18:12:42,84.2,Clothing,UPI,350,12,1,0.0833,0,1,0,0,115.75,3.5,2,13,0,0,0,0,0,0
ORD_711007_32885,CUST_007897,2025-11-16 18:25:58,28.63,Home,UPI,1123,21,11,0.5238,0,1,0,1,25.62,35.0,1,5,6,1,0,0,0,1
ORD_307916_42088,CUST_010171,2025-11-16 18:27:56,51.32,Clothing,COD,612,22,11,0.5,1,3,1,2,70.75,12.6,5,8,0,0,0,0,0,1
ORD_979845_4360,CUST_001039,2025-11-16 18:28:08,26.13,Clothing,COD,543,17,3,0.1765,1,2,0,0,33.1,26.7,2,7,2,0,0,0,0,1
ORD_826446_95274,CUST_022837,2025-11-16 18:28:25,26.8,Electronics,COD,724,13,5,0.3846,0,1,0,0,39.4,64.0,5,12,0,0,0,0,0,1
ORD_101169_81107,CUST_019466,2025-11-16 18:32:29,62.0,Clothing,COD,833,14,3,0.2143,0,1,0,0,74.66,43.9,6,17,0,0,0,0,0,0
ORD_951081_70716,CUST_016996,2025-11-16 18:32:49,23.96,Books,UPI,571,24,8,0.3333,1,1,0,0,24.69,8.2,5,0,1,1,0,0,0,1
ORD_627030_55705,CUST_013480,2025-11-16 18:32:55,50.05,Clothing,UPI,1233,22,3,0.1364,0,4,0,0,47.9,18.5,7,2,0,3,0,0,0,1
ORD_802340_29732,CUST_007123,2025-11-16 18:33:27,86.39,Books,Debit Card,883,18,8,0.4444,1,1,1,1,107.05,8.2,3,8,1,0,0,0,0,1
ORD_508166_14426,CUST_003469,2025-11-16 18:42:08,66.73,Beauty,Credit Card,790,19,4,0.2105,0,1,0,0,62.22,28.4,6,20,2,0,0,0,0,0
ORD_430097_42145,CUST_010181,2025-11-16 18:55:17,22.94,Clothing,Credit Card,510,21,9,0.4286,0,1,0,1,20.71,49.8,3,19,1,0,0,0,0,0
ORD_629996_57018,CUST_013781,2025-11-16 19:04:30,54.43,Clothing,Credit Card,558,15,3,0.2,1,2,0,0,47.13,5.2,4,10,0,0,0,0,0,0
ORD_396297_15104,CUST_003635,2025-11-16 19:16:23,125.79,Beauty,UPI,1199,22,3,0.1364,0,3,0,0,92.32,26.6,3,2,1,7,0,0,0,1
ORD_892574_26023,CUST_006248,2025-11-16 19:22:43,38.71,Clothing,Debit Card,835,19,6,0.3158,0,2,0,1,38.27,30.5,13,5,0,2,0,0,0,1
ORD_457777_38353,CUST_009243,2025-11-16 19:28:36,144.52,Electronics,COD,424,20,7,0.35,0,2,0,0,135.92,4.6,1,2,3,3,0,0,0,1
ORD_312739_100160,CUST_024045,2025-11-16 19:40:14,92.85,Home,Credit Card,1307,24,1,0.0417,0,0,0,0,125.16,14.3,8,6,0,0,0,0,0,0
ORD_250807_17844,CUST_004263,2025-11-16 19:40:21,172.57,Clothing,UPI,1292,13,4,0.3077,0,1,0,1,137.41,25.4,3,13,0,0,0,0,1,1
ORD_679149_15673,CUST_003783,2025-11-16 19:47:33,347.64,Beauty,UPI,1042,15,2,0.1333,0,0,0,0,418.47,10.9,1,1,2,0,0,0,1,1
ORD_702463_39642,CUST_009570,2025-11-16 19:57:30,137.35,Beauty,Credit Card,595,27,8,0.2963,1,5,0,1,107.82,27.7,8,14,0,2,0,0,0,0
ORD_426608_8242,CUST_001958,2025-11-16 19:58:33,89.87,Books,UPI,550,15,1,0.0667,0,1,0,0,84.78,34.8,5,5,4,1,0,0,0,1
ORD_538617_91786,CUST_021999,2025-11-16 20:01:15,54.28,Books,COD,456,20,3,0.15,0,3,0,0,51.09,7.3,3,5,1,0,0,0,0,1
ORD_432712_71694,CUST_017224,2025-11-16 20:03:31,175.69,Clothing,Credit Card,1082,20,3,0.15,0,1,0,0,186.64,17.9,2,1,0,7,0,0,1,1
ORD_175825_98528,CUST_023649,2025-11-16 20:04:27,49.83,Home,Credit Card,1210,16,5,0.3125,0,2,0,2,83.63,5.2,3,6,0,2,0,0,0,1
ORD_210669_86501,CUST_020745,2025-11-16 20:06:36,132.98,Beauty,UPI,793,17,7,0.4118,1,1,0,0,124.96,6.9,6,9,0,1,0,0,0,1
ORD_781656_53569,CUST_012942,2025-11-16 20:12:34,42.6,Clothing,UPI,378,17,5,0.2941,0,1,0,0,45.48,20.3,2,6,4,0,0,0,0,1
ORD_259143_98247,CUST_023573,2025-11-16 20:13:12,21.19,Books,Debit Card,784,13,9,0.6923,0,1,0,1,26.4,14.2,2,0,1,0,0,0,0,0
ORD_821282_4908,CUST_001187,2025-11-16 20:15:30,54.9,Beauty,Credit Card,552,17,4,0.2353,0,0,0,0,108.78,14.5,3,0,0,4,0,0,0,1
ORD_413681_47012,CUST_011350,2025-11-16 20:16:25,226.01,Books,Debit Card,1202,21,13,0.619,0,1,0,0,260.89,13.5,3,24,3,0,0,0,1,1
ORD_159131_32715,CUST_007858,2025-11-16 20:23:49,94.85,Beauty,Credit Card,700,19,5,0.2632,2,4,1,2,109.31,30.1,3,28,8,0,0,0,0,1
ORD_647535_84305,CUST_020235,2025-11-16 20:30:54,126.51,Electronics,Netbanking,626,19,1,0.0526,1,1,1,1,137.76,16.4,2,0,0,5,0,0,0,1
ORD_617731_486,CUST_000127,2025-11-16 20:38:24,64.42,Beauty,UPI,808,10,0,0.0,0,0,0,0,67.67,7.5,3,12,0,1,0,0,0,0
ORD_422838_24172,CUST_005809,2025-11-16 20:47:41,76.6,Electronics,UPI,1187,23,0,0.0,1,3,0,0,76.56,25.5,1,7,1,2,0,0,0,1
ORD_682427_79215,CUST_019024,2025-11-16 20:49:59,23.51,Beauty,Netbanking,614,15,3,0.2,0,1,0,0,19.89,31.7,5,3,4,0,0,0,0,0
ORD_148319_39356,CUST_009487,2025-11-16 20:53:14,28.76,Beauty,Credit Card,563,15,4,0.2667,0,2,0,1,23.02,42.7,2,0,3,0,0,0,0,1
ORD_454272_50658,CUST_012213,2025-11-16 20:58:21,24.14,Clothing,UPI,512,14,10,0.7143,0,1,0,0,21.74,20.1,1,1,0,0,0,0,0,1
ORD_424439_572,CUST_000144,2025-11-16 20:58:31,74.61,Clothing,Netbanking,961,18,3,0.1667,0,0,0,0,64.38,23.7,2,3,1,0,0,0,0,0
ORD_350806_4317,CUST_001027,2025-11-16 21:04:39,40.9,Electronics,Debit Card,564,15,5,0.3333,0,3,0,2,36.38,3.7,8,1,1,2,0,0,0,1
ORD_902646_18047,CUST_004312,2025-11-16 21:06:13,24.37,Clothing,Credit Card,1228,15,6,0.4,0,2,0,0,24.04,21.1,2,3,0,0,0,0,0,1
ORD_691674_1514,CUST_000353,2025-11-16 21:09:00,94.93,Clothing,COD,781,27,5,0.1852,1,3,1,2,87.09,24.2,6,26,0,2,0,0,0,1
ORD_198919_79709,CUST_019137,2025-11-16 21:09:06,111.67,Clothing,UPI,686,11,0,0.0,0,0,0,0,69.38,14.3,6,5,0,1,0,0,0,1
ORD_594700_33834,CUST_008124,2025-11-16 21:10:33,55.84,Beauty,Credit Card,1206,11,1,0.0909,1,1,0,0,77.99,33.9,5,12,0,1,0,0,0,0
ORD_747629_64172,CUST_015467,2025-11-16 21:10:41,312.07,Books,Credit Card,1187,19,4,0.2105,1,3,1,1,413.4,26.5,8,8,4,1,0,0,1,1
ORD_807072_72810,CUST_017484,2025-11-16 21:11:46,85.68,Clothing,UPI,1086,16,1,0.0625,1,2,0,0,124.47,34.1,5,4,3,0,0,0,0,1
ORD_836134_71210,CUST_017121,2025-11-16 21:13:17,165.83,Beauty,Credit Card,1062,16,6,0.375,0,1,0,1,111.68,37.2,6,11,0,0,0,0,1,0
ORD_478066_57204,CUST_013828,2025-11-16 21:17:24,17.78,Clothing,Debit Card,951,22,6,0.2727,0,1,0,1,22.13,60.2,7,2,0,1,0,0,0,0
ORD_779330_57315,CUST_013855,2025-11-16 21:19:52,117.36,Beauty,Credit Card,769,19,11,0.5789,0,0,0,0,85.09,4.6,2,7,4,0,0,0,0,1
